,Unnamed: 0,objid,u,g,r,i,z,redshift
1687,45234,1237668298740662356,19.08803,17.1668,16.14389,15.72346,15.35993,0.23045725714285714
1688,20816,1237658300594979237,19.75871,18.65217,17.80919,17.36949,17.0948,0.2535586285714286
1689,23828,1237661975474798708,19.85778,19.41597,18.73592,18.59676,18.4143,0.21169073142857142
1690,23621,1237662195063193700,19.41372,18.32905,17.79401,17.42355,17.31454,0.25236772
1691,7769,1237650761318334553,19.56816,18.24098,17.530920000000002,17.08856,16.814,0.25304196857142863
1692,29919,1237663530252435821,17.98208,16.657329999999998,15.8934,15.48255,15.210779999999998,0.26007945714285713
1693,48876,1237667212133466347,18.94073,18.0359,17.712870000000006,17.41623,17.399079999999998,0.25119265142857145
1694,10811,1237654610679627968,19.32822,17.22529,16.16517,15.68763,15.3031,0.2306804771428572
1695,44695,1237670963770032469,19.15443,18.15961,17.50935,17.12027,16.97371,0.25155417714285716
1696,26657,1237662267533754677,19.3572,18.25624,17.588179999999998,17.163970000000006,16.91549,0.2501642942857143
1697,271,1237648704061440348,19.56433,18.46243,17.94774,17.61009,17.46623,0.2508754
1698,42417,1237667736109777014,19.35546,18.21448,17.65298,17.20916,17.09665,0.25145338571428577
1699,8646,1237654382513422487,19.22492,18.11287,17.52215,17.133329999999994,16.91889,0.24962537428571435
1700,39709,1237667430643859676,18.94832,17.30445,16.50863,16.04191,15.74114,0.24663131714285713
1701,7149,1237654398617321624,19.68086,18.55016,17.90847,17.50264,17.30491,0.25106150857142856
1702,41603,1237667782283034776,19.1395,18.01545,17.498,17.15738,17.01699,0.23900167142857143
1703,13063,1237657773936279676,19.36373,17.50524,16.437739999999998,15.93136,15.54701,0.2306804771428572
1704,28572,1237662300839215613,19.1927,17.434739999999998,16.781570000000002,16.51998,16.295070000000006,0.22695806571428578
1705,24162,1237662225683120216,19.59314,18.01288,17.18075,16.76866,16.51054,0.24872442000000006
1706,28485,1237661850383352037,18.63474,17.40232,16.7542,16.331020000000002,16.08051,0.25133671142857145
1707,14124,1237657770703454327,18.97682,17.88535,17.21384,16.77252,16.50822,0.25659382000000003
1708,26053,1237662303504826471,19.7853,18.90642,18.48573,18.1373,18.0208,0.2329220742857143
1709,24438,1237662224072966253,19.18073,17.839560000000006,17.23725,16.8838,16.63405,0.2414944285714286
1710,26204,1237662504295006436,19.38326,18.19304,17.52134,17.11724,16.92801,0.2504930685714286
1711,44644,1237668272983114098,19.33355,18.2155,17.53719,17.157510000000002,16.91326,0.25145338571428577
1712,48359,1237671992411816180,19.86125,18.53755,17.842,17.446089999999998,17.167089999999998,0.2580177571428572
1713,18436,1237658206114349234,18.98157,16.961779999999994,15.902779999999998,15.45928,15.12168,0.24170337142857143
1714,25878,1237662638523023745,18.92693,17.55434,16.82003,16.41227,16.17867,0.24885086285714286
1715,40971,1237667430092177630,19.21211,17.22233,16.19699,15.77523,15.41791,0.22695806571428578
1716,46726,1237671769608552556,19.51859,19.06159,18.72898,18.74527,18.15854,0.20770901428571428
1717,48471,1237680099167699084,19.85289,18.88031,18.24831,17.76161,17.638679999999994,0.2416478228571429
1718,14034,1237658607683764357,19.10996,17.469520000000006,16.5962,16.12578,15.79306,0.23019204000000001
1719,21768,1237661069248626869,18.65827,17.07903,16.212020000000006,15.77865,15.43079,0.25160192857142855
1720,23710,1237661085880811651,19.19117,17.897560000000006,17.11897,16.709789999999998,16.40694,0.24403860857142864
1721,32915,1237664854175056007,19.25335,18.23814,17.639870000000005,17.27777,17.08843,0.2481925571428572
1722,39835,1237665226773823719,19.08743,17.70431,17.074579999999994,16.7535,16.47123,0.23129581142857145
1723,10494,1237651753465872541,19.18214,17.56017,16.72159,16.374370000000006,16.043860000000002,0.23274492857142862
1724,20173,1237658423551328419,19.1691,17.18579,16.23207,15.81559,15.46256,0.23301014571428574
1725,25553,1237661872398925931,18.83521,17.307470000000002,16.5324,16.11939,15.85847,0.25463149142857144
1726,49400,1237667254553149499,19.21847,18.20685,17.67231,17.37408,17.17991,0.24962537428571435
1727,10385,1237651754553966735,18.862920000000006,17.96044,17.52228,17.17877,17.04666,0.2616824457142857
1728,20661,1237661210970292281,19.36567,18.25051,17.70942,17.37286,17.125510000000002,0.25062656000000005
1729,40131,1237665129619521657,19.57389,18.83161,18.4181,18.09768,18.02283,0.23301358571428574
1730,36128,1237665127471186040,19.54579,18.49912,17.699360000000006,17.24081,16.973760000000002,0.25684959714285716
1731,33226,1237664836465983759,19.3837,18.19193,17.66548,17.293860000000002,17.1681,0.2504930685714286
1732,18342,1237661068710707411,19.49867,18.42446,17.86822,17.48349,17.2793,0.2529088542857143
1733,19103,1237660963479683251,19.69045,18.32874,17.53021,17.07425,16.76441,0.2571762628571429
1734,49334,1237678617429541001,19.74348,18.67538,17.96878,17.49023,17.27768,0.24900695428571432
1735,7275,1237655126087631018,19.61097,17.91141,17.06042,16.66411,16.3518,0.24934960285714292
1736,46831,1237674598919307418,19.03266,17.28164,16.32135,15.84786,15.46918,0.2414381542857143
1737,16844,1237661069779009753,20.13254,19.462670000000006,18.83797,18.39974,18.22372,0.21169073142857142
1738,2814,1237651273494823123,18.20909,17.16626,16.633760000000002,16.25216,16.03292,0.25685014
1739,36659,1237665023828295793,18.79247,17.025560000000002,16.01975,15.572920000000002,15.23501,0.25489670857142854
1740,14411,1237660763235156129,19.27634,17.994329999999994,17.32108,16.95606,16.74788,0.24387500857142863
1741,10087,1237654879655690388,19.44434,18.39804,17.81157,17.454420000000002,17.30775,0.2585668342857143
1742,41460,1237666407382122668,19.90962,19.42339,18.52118,18.14827,17.61901,0.2233198742857143
1743,35237,1237665025974599845,19.04809,18.05819,17.650470000000006,17.32987,17.180120000000002,0.24260587142857143
1744,616,1237648722838945869,18.43758,16.36393,15.33636,14.898,14.55344,0.2607375314285714
1745,35287,1237665026512846996,19.296,18.14114,17.33081,16.87892,16.598229999999994,0.24962537428571435
1746,23778,1237659329237418310,18.89295,17.802429999999994,17.19926,16.801029999999994,16.56165,0.2504823228571429
1747,2051,1237649918968725643,18.69024,17.40312,16.71291,16.30941,16.047279999999994,0.25133671142857145
1748,25197,1237662238013260017,18.9808,17.92812,17.21973,16.80336,16.583560000000002,0.25140065714285714
1749,34113,1237665547821056156,19.16593,17.79925,16.95303,16.5107,16.18318,0.2414944285714286
1750,44396,1237667252928643257,18.63027,17.28448,16.508770000000002,16.07335,15.80018,0.25133671142857145
1751,9586,1237654390027125027,19.62813,18.59026,17.783360000000005,17.34325,17.03898,0.2538750657142857
1752,46197,1237667211038622085,19.41948,17.912670000000006,17.04672,16.72556,16.47777,0.24536788571428578
1753,22379,1237661356467159171,19.71206,18.37505,17.68274,17.26353,17.0126,0.2605309542857143
1754,30576,1237663204923211902,19.65869,18.73264,18.27379,17.89601,17.77148,0.23864230857142862
1755,3289,1237650371555754099,19.82631,18.19794,17.2979,16.85355,16.49191,0.2544747857142858
1756,42114,1237667253480980618,19.72718,17.76445,16.77185,16.32506,15.98015,0.24101856000000005
1757,4239,1237651714799173845,19.08809,17.907120000000006,17.35,17.02351,16.8275,0.23962685428571429
1758,23389,1237659897249071545,19.39043,18.11845,17.44302,17.03246,16.76525,0.2504930685714286
1759,844,1237648722294276316,19.51674,17.44206,16.426579999999998,15.9675,15.593279999999998,0.22828734285714292
1760,38914,1237665566074929285,19.68806,17.88655,16.86844,16.43949,16.07571,0.24934960285714292
1761,44356,1237667252919271723,18.88677,17.37964,16.54409,16.12848,15.81371,0.24885086285714286
1762,24243,1237662193463853151,19.551170000000006,18.36951,17.68585,17.30861,17.07786,0.25654923714285716
1763,33928,1237664292073308248,19.3889,18.1374,17.46182,17.09623,16.84682,0.2504930685714286
1764,1174,1237651250412323074,18.51834,17.31954,16.646420000000006,16.235570000000006,15.950879999999998,0.25280071142857147
1765,45628,1237671123767984276,19.14207,17.94236,17.30646,16.87746,16.70591,0.23773711428571428
1766,30817,1237662307271966993,19.32915,17.39339,16.437929999999998,15.97926,15.64488,0.2306804771428572
1767,204,1237648720696049868,19.69478,18.85218,18.211,17.8407,17.62826,0.24173933428571434
1768,48936,1237679010389360799,19.30751,17.308629999999994,16.23827,15.77684,15.37178,0.22741964857142863
1769,9005,1237655464842821741,19.40031,17.44132,16.47012,16.063679999999998,15.72999,0.22828734285714292
1770,29885,1237662194525208642,19.31088,18.16287,17.47222,17.06964,16.848770000000002,0.24962537428571435
1771,46305,1237671262275764377,19.29217,17.5711,16.648770000000006,16.233539999999998,15.9126,0.22741964857142863
1772,15710,1237660634383974532,19.41774,18.20231,17.57285,17.1906,16.96032,0.2504930685714286
1773,46412,1237673807044936049,19.20867,18.1548,17.58251,17.20172,17.03677,0.2491637914285715
1774,25849,1237662637983793361,19.49457,17.52985,16.4373,15.95626,15.5564,0.22828734285714292
1775,14367,1237657612341805288,19.16755,18.09179,17.5204,17.14153,16.96673,0.25495065428571434
1776,18237,1237660765913809049,19.33297,18.26761,17.7334,17.37004,17.21879,0.2493374685714286
1777,45333,1237667783357956210,20.18376,18.50452,17.6951,17.41378,17.18974,0.26165814000000004
1778,3119,1237648703518998686,18.82215,17.786720000000006,17.26291,16.88925,16.685029999999998,0.2562629514285714
1779,44490,1237667966959812836,18.67349,17.522029999999994,16.944129999999998,16.540570000000002,16.36143,0.25133671142857145
1780,32370,1237663786880074026,19.26631,18.64467,18.38893,18.32646,18.31557,0.2179882285714286
1781,5760,1237655107292692612,18.72268,17.61127,17.134339999999998,16.8166,16.66258,0.2538468266666667
1782,20128,1237658423015571554,19.74536,19.41111,18.89947,18.525,18.22272,0.2113310457142857
1783,49618,1237674649390678209,18.64565,17.82451,17.50872,17.270410000000002,17.240920000000006,0.2538468266666667
1784,20317,1237661358076592290,19.94186,18.3184,17.48413,17.14174,16.850260000000002,0.25175287714285716
1785,25418,1237661416063631490,18.95897,17.342579999999998,16.513820000000006,16.10846,15.82623,0.24663131714285713
1786,2852,1237651273509765237,18.51212,16.8735,16.03667,15.65594,15.3571,0.2530659285714286
1787,24888,1237662301903126694,19.12276,17.9178,17.24002,16.8464,16.6011,0.23962685428571429
1788,37900,1237665369577095270,19.95459,19.44986,18.83274,18.46661,18.25086,0.21169073142857142
1789,9091,1237655465383493732,19.22154,17.918129999999994,17.29522,16.949170000000002,16.729570000000002,0.2445001914285715
1790,39355,1237668288012091560,19.12296,17.91156,17.16272,16.85274,16.659329999999994,0.23962685428571429
1791,24700,1237662223524626474,19.24607,18.37411,17.99638,17.69872,17.673679999999994,0.2427179371428572
1792,30979,1237664291534471277,19.04231,18.06859,17.719929999999994,17.44266,17.30874,0.2378298857142857
1793,41183,1237667781225152528,17.96612,17.31908,16.91389,16.5995,16.45399,0.2519354685714286
1794,27299,1237662697031663743,19.56108,18.50111,17.88212,17.50621,17.29554,0.25403604
1795,332,1237648705135772226,19.12278,17.942339999999994,17.28613,16.89516,16.69047,0.23773711428571428
1796,42975,1237667447810621628,20.23835,19.81333,19.2081,18.73716,18.42665,0.21064509428571426
1797,33201,1237661465994199421,18.78996,17.675910000000005,17.12896,16.77378,16.62789,0.2562629514285714
1798,12666,1237657593541165299,19.6653,17.730339999999995,16.736420000000006,16.2903,15.92506,0.24101856000000005
1799,1892,1237648722310267170,19.16709,17.93019,17.32282,16.97782,16.7284,0.24982547142857148
1800,9465,1237653588480360710,19.75618,17.85296,16.86137,16.429579999999998,16.09933,0.2450872171428572
1801,15061,1237658204505243833,18.5138,17.44819,16.618170000000006,16.19432,15.94554,0.25280071142857147
1802,31717,1237664338788352008,19.59651,18.83556,18.44733,18.12316,18.13795,0.23518150857142858
1803,45352,1237667783360119009,19.08802,18.12076,17.63406,17.30406,17.18846,0.24475203714285718
1804,11342,1237651822715601111,18.56054,17.25253,16.57313,16.191570000000002,15.84818,0.25610497428571427
1805,43771,1237667551416615169,19.48882,18.12224,17.3023,16.85418,16.605629999999998,0.2504930685714286
1806,29457,1237664092359360643,19.21783,17.188229999999994,16.15381,15.68663,15.30993,0.22768486571428576
1807,37111,1237665549428064394,18.59723,17.41339,16.827479999999998,16.48409,16.25443,0.25610497428571427
1808,44419,1237667916487983281,18.68761,17.542839999999998,16.84735,16.47654,16.25756,0.25133671142857145
1809,44012,1237667781239767267,18.63969,16.92807,16.03949,15.61246,15.2796,0.25160192857142855
1810,33098,1237665127993049244,19.35467,17.2439,16.230929999999994,15.8007,15.441820000000002,0.2306804771428572
1811,1158,1237651249914642998,19.67329,17.59188,16.578120000000002,16.13021,15.78105,0.23226906000000005
1812,14858,1237661068186615997,18.59496,17.516820000000006,17.00471,16.61635,16.46444,0.25610497428571427
1813,21709,1237661874015174773,19.76689,17.965429999999994,17.02974,16.65833,16.36994,0.24745986285714291
1814,30032,1237662341084545249,19.40859,17.855079999999994,16.97682,16.54743,16.208460000000002,0.24110550000000006
1815,35833,1237665567681478893,18.65893,17.7004,17.09149,16.69868,16.51213,0.2538468266666667
1816,39010,1237667736671813868,19.4152,18.22889,17.635379999999994,17.233629999999998,17.04788,0.2490602514285715
1817,20663,1237661210970423404,18.43883,17.47919,16.96649,16.51039,16.38575,0.2604723142857143
1818,10795,1237657634339029124,20.09157,19.13032,18.5664,18.21408,18.08706,0.2163003257142857
1819,45897,1237671940333502539,18.74165,17.29342,16.415589999999998,15.96659,15.64696,0.25133671142857145
1820,32446,1237663784209219722,19.65812,18.82983,18.41866,18.14093,18.08922,0.22641412571428574
1821,33162,1237665128020574390,19.56561,18.99994,18.65193,18.51256,18.52942,0.2163003257142857
1822,11389,1237656529994711373,19.07621,17.897779999999994,17.29545,16.90621,16.68034,0.23962685428571429
1823,696,1237648702982848710,18.82898,17.932779999999994,17.50592,17.1883,17.062,0.26459399428571434
1824,42692,1237667783908786343,19.33665,18.191270000000006,17.57584,17.125999999999998,16.91094,0.2528862028571429
1825,42729,1237666339725312074,19.42881,18.94743,18.60985,18.48933,18.641820000000006,0.21231860857142856
1826,29228,1237662530600304827,19.29704,17.99331,17.20149,16.78306,16.506829999999994,0.24387500857142863
1827,24161,1237662225682923609,19.41259,18.65044,18.13522,17.75628,17.675620000000006,0.23864726000000003
1828,35609,1237665330387681321,19.24485,18.20213,17.57314,17.209020000000002,17.02386,0.24962537428571435
1829,36356,1237664870281314521,19.25072,18.1211,17.578879999999998,17.24323,17.08168,0.24962537428571435
1830,25139,1237662696503312665,17.76826,16.4152,15.64082,15.32318,14.95314,0.25507253047619044
1831,26080,1237662303513477202,19.4236,17.670360000000006,16.6864,16.23771,15.88782,0.2370368428571429
1832,14916,1237657628989915298,18.81493,17.85275,17.108710000000002,16.7306,16.4535,0.26033160857142856
1833,49041,1237671267108520118,19.681520000000006,18.30423,17.6219,17.20784,16.97795,0.25175287714285716
1834,30034,1237662341084872963,18.7406,17.53435,16.96605,16.5726,16.39933,0.25133671142857145
1835,31940,1237665024375324704,18.42565,17.38456,17.04206,16.72886,16.66225,0.2604723142857143
1836,15669,1237660614514573423,19.35335,18.47462,18.04928,17.721410000000006,17.63074,0.24144797142857147
1837,42060,1237667253467283563,18.76345,17.89649,17.63424,17.41072,17.28999,0.2612992142857143
1838,41907,1237667733963735181,19.4874,17.49044,16.40501,15.96301,15.61445,0.22828734285714292
1839,1383,1237651211749687551,19.20024,18.25384,17.69089,17.27208,17.108,0.2464418828571429
1840,25426,1237662661604081875,18.88673,17.74107,17.064120000000006,16.61646,16.352710000000002,0.2504823228571429
1841,25848,1237662637983596834,18.85168,17.59918,16.95525,16.56997,16.33295,0.2536096828571429
1842,41216,1237667211600527464,19.19042,18.0418,17.360120000000002,16.926379999999998,16.71779,0.24341342571428579
1843,17296,1237659326561255689,19.7485,18.42608,17.59516,17.17915,16.88728,0.2605309542857143
1844,4727,1237654029792116877,19.09816,18.36452,17.96771,17.64757,17.59254,0.23757692857142856
1845,40055,1237665443130245239,18.76205,17.544529999999998,16.92557,16.55905,16.36958,0.25133671142857145
1846,10613,1237655493293768972,19.22812,17.89919,17.1373,16.718120000000006,16.40551,0.2445001914285715
1847,6457,1237655108368990308,19.18158,18.82666,18.589270000000006,18.62002,18.42401,0.21477502285714284
1848,32535,1237663458316321042,19.513,18.81829,18.55605,18.206,18.24965,0.21145303714285715
1849,980,1237651250949587154,19.72577,17.99071,17.0993,16.50721,16.173460000000002,0.24872442000000006
1850,41402,1237667324338307174,19.52278,18.392570000000006,17.881970000000006,17.4903,17.31229,0.2585668342857143
1851,46026,1237667448347885718,19.39706,18.29685,17.76933,17.39265,17.1827,0.24694433428571433
1852,26582,1237662198818865324,19.22268,17.85921,16.819229999999994,16.31414,15.9545,0.24023780571428577
1853,34227,1237665180064284813,18.38399,17.032410000000002,16.24726,15.832820000000002,15.51124,0.25919248857142857
1854,15861,1237658205039689837,19.13653,18.01957,17.32517,16.92715,16.68316,0.23900167142857143
1855,44491,1237667966959943829,19.01212,17.93143,17.46461,17.1455,17.02646,0.2508729685714286
1856,41068,1237667292111634733,20.14902,19.51996,18.8673,18.42148,18.29143,0.21169073142857142
1857,24002,1237662226224906446,19.29853,18.63556,17.94633,17.569029999999998,17.43094,0.2474050628571429
1858,30865,1237664668969664680,19.12708,17.62342,16.67612,16.225070000000002,15.8861,0.23129581142857145
1859,6054,1237654653639000338,19.02926,17.910989999999995,17.38501,17.05675,16.89946,0.2508729685714286
1860,23825,1237661974942318698,19.52938,18.70145,18.3114,17.96047,17.88128,0.22922225428571433
1861,2536,1237652899149971593,19.36124,17.42849,16.488139999999998,16.08566,15.7512,0.2306804771428572
1862,31454,1237664668429648071,18.77494,17.3531,16.71717,16.406229999999994,16.15765,0.25463149142857144
1863,8746,1237652942638416032,19.12868,17.212429999999998,16.24265,15.83749,15.48995,0.23019204000000001
1864,7000,1237655473438065176,18.19283,16.68291,15.8469,15.41092,15.0649,0.2569964085714286
1865,7119,1237654398087987380,18.86607,16.92973,15.9201,15.47515,15.14622,0.2538749
1866,33434,1237664337175380070,19.54054,18.28217,17.484679999999994,17.057170000000006,16.77865,0.24777116000000005
1867,13465,1237660635454439586,19.40171,18.35457,17.77221,17.33584,17.210720000000002,0.25236772
1868,10134,1237657772323569856,19.22464,17.98838,17.10493,16.66018,16.370639999999998,0.24387500857142863
1869,26609,1237662199351214264,18.96334,18.11422,17.71302,17.31556,17.24943,0.25925424571428574
1870,37428,1237667209989062710,19.55959,17.59731,16.57311,16.13778,15.79929,0.22828734285714292
1871,11527,1237658204516974780,19.62655,18.39074,17.57535,17.161579999999994,16.92425,0.2605309542857143
1872,46979,1237671140408361136,18.98752,17.64834,16.776220000000002,16.358629999999998,16.01705,0.24306961428571427
1873,21727,1237661069236568718,19.56918,17.737370000000006,16.78744,16.40231,16.05286,0.24101856000000005
1874,18935,1237661464373559618,18.81474,17.355079999999994,16.56563,16.15018,15.838070000000002,0.25463149142857144
1875,14879,1237657628981526677,19.1359,17.94302,17.40014,17.03321,16.82572,0.23773711428571428
1876,7995,1237654604246810920,19.2139,18.09952,17.58512,17.22982,17.11692,0.2491637914285715
1877,12911,1237657589775990900,18.97307,17.64378,16.94398,16.54765,16.31408,0.24826277714285716
1878,1827,1237648722298405006,19.47869,17.95703,17.04192,16.58644,16.26695,0.24347814571428578
1879,11899,1237657775541649564,19.3304,18.29619,17.749679999999994,17.371660000000002,17.18458,0.2493374685714286
1880,39711,1237667430644449427,19.35493,18.27105,17.71921,17.37953,17.22847,0.2493374685714286
1881,20798,1237658300070822085,18.67928,16.651220000000002,15.60095,15.17365,14.818029999999998,0.25160192857142855
1882,31851,1237663542606561714,19.4435,18.16089,17.44984,17.07169,16.77296,0.2504930685714286
1883,25688,1237661464376246630,19.51588,17.5854,16.545070000000006,16.09177,15.73178,0.22828734285714292
1884,5702,1237655106768994501,18.52647,17.36939,16.76128,16.36105,16.1459,0.25280071142857147
1885,491,1237648721253761264,18.93474,17.8765,17.39667,17.060879999999994,16.900479999999998,0.25455098
1886,3219,1237650370481356963,19.16749,18.12187,17.59391,17.269479999999998,17.14347,0.25495065428571434
1887,8316,1237655107826679886,19.47146,18.05254,17.19341,16.757820000000002,16.45125,0.24474270285714292
1888,17676,1237661136884007009,19.26007,18.39781,18.14752,17.88984,17.89893,0.23962713142857148
1889,9807,1237655124471578691,19.374,18.88158,18.60669,18.40202,18.41385,0.21231860857142856
1890,42593,1237667783388037367,19.82711,18.64215,17.80039,17.33163,17.07939,0.25517922
1891,29474,1237664092367356049,18.4407,17.09809,16.47841,16.16039,15.90846,0.2607375314285714
1892,5004,1237654606406484180,19.67366,18.29154,17.65095,17.28255,17.0622,0.25175287714285716
1893,11999,1237654604261687510,19.6452,17.77684,16.87146,16.504379999999998,16.171020000000002,0.24101856000000005
1894,2495,1237652629099970645,18.99446,17.23869,16.3884,15.95836,15.67138,0.2414381542857143
1895,46445,1237668349750018061,19.04303,17.31741,16.471529999999998,16.08922,15.77979,0.23379624
1896,6389,1237655109447450804,19.10681,18.11528,17.49318,17.153879999999994,16.94063,0.24475203714285718
1897,34070,1237663547432435882,19.20408,17.94957,17.15245,16.69374,16.437,0.24214886857142864
1898,49453,1237667255083925650,19.80589,18.190620000000006,17.32382,16.867070000000002,16.55834,0.2544747857142858
1899,22667,1237661812806844577,19.69728,19.06506,18.75846,18.54755,18.58624,0.21169073142857142
1900,29827,1237662302979162150,18.88148,18.50122,18.2317,18.09647,18.14432,0.24175599714285717
1901,28085,1237662307259252879,19.40622,18.26407,17.477439999999998,17.07171,16.80994,0.24777116000000005
1902,13179,1237656242243174628,19.43982,18.09192,17.37023,16.90747,16.66838,0.2504930685714286
1903,43433,1237667323255193696,19.58931,18.47702,17.61625,17.17867,16.912879999999998,0.26165814000000004
1904,31068,1237664105241706656,19.74031,18.02391,17.027179999999998,16.5834,16.22512,0.24872442000000006
1905,21975,1237661872415834277,19.45163,18.34505,17.605620000000005,17.226470000000006,17.01759,0.25319454571428573
1906,7712,1237650372096753839,19.24179,17.87347,17.13436,16.706960000000002,16.40875,0.24023780571428577
1907,14943,1237660636536701055,19.25789,18.00317,17.20082,16.776770000000006,16.48842,0.24387500857142863
1908,29364,1237662337331167593,19.22293,17.37588,16.33344,15.880679999999998,15.52586,0.22741964857142863
1909,1496,1237651252042530966,19.26271,17.31342,16.30295,15.85978,15.51597,0.22741964857142863
1910,28542,1237661850400784450,18.89212,17.873260000000005,17.46236,17.04402,17.080070000000006,0.25455098
1911,3520,1237654383054946448,19.20664,17.30868,16.22864,15.78086,15.4421,0.22695806571428578
1912,27357,1237662698102915230,19.4004,18.36761,17.79515,17.43219,17.27609,0.25572241142857144
1913,46680,1237671766925574262,19.39714,17.300829999999998,16.32535,15.89397,15.59207,0.22828734285714292
1914,48452,1237678439165067495,19.25908,17.61277,16.64441,16.13287,15.75264,0.23616914857142862
1915,5701,1237655106768732307,19.271320000000006,18.05735,17.50297,17.16565,16.99736,0.24387500857142863
1916,33915,1237666226416648579,19.76001,18.82673,18.24524,17.843329999999995,17.69311,0.23513987428571434
1917,11844,1237658491721941441,18.61797,17.653370000000006,17.10584,16.80061,16.56723,0.2586150895238095
1918,40752,1237668365311934606,19.51964,18.08782,17.073629999999998,16.62194,16.2484,0.2504930685714286
1919,37685,1237665101673791719,19.08212,17.09986,16.10418,15.69643,15.3468,0.23045725714285714
1920,37053,1237665548886933686,18.96731,17.97916,17.27082,16.8551,16.64594,0.25596863714285717
1921,39741,1237667431171424549,18.81598,16.83158,15.66013,15.19497,14.85527,0.25489670857142854
1922,33627,1237664669507977387,18.17861,17.1731,16.681829999999998,16.346,16.17559,0.2569964085714286
1923,3098,1237650369943437511,19.39037,17.37438,16.33952,15.88694,15.50529,0.22828734285714292
1924,39260,1237667536393011434,18.98064,17.23659,16.35024,15.90899,15.57649,0.2414381542857143
1925,20493,1237661065489416370,19.48251,18.0283,17.13061,16.60647,16.27131,0.24474270285714292
1926,10859,1237657628451209405,19.72697,18.27979,17.53646,17.09279,16.85523,0.25175287714285716
1927,8625,1237654381980549241,19.38426,18.20226,17.33541,16.86426,16.60635,0.2504930685714286
1928,12546,1237655463776092319,19.21371,17.98961,17.45655,17.10233,16.90669,0.24341342571428579
1929,25637,1237662225145331903,19.14155,17.70188,16.937520000000006,16.50992,16.23102,0.23129581142857145
1930,30117,1237663783127023776,20.36732,19.61792,19.11021,18.69329,18.61304,0.21064509428571426
1931,40405,1237668293374050438,18.69098,17.720270000000006,17.2578,16.90664,16.760189999999998,0.2538468266666667
1932,27043,1237661816566579274,18.92137,17.7976,17.23783,16.898139999999998,16.7632,0.2504823228571429
1933,14971,1237660637068001332,19.04658,17.726210000000005,17.0264,16.60632,16.31028,0.23490001142857142
1934,47973,1237671123757236618,19.08783,17.03955,16.04325,15.584,15.20504,0.23045725714285714
1935,44981,1237667782295748739,19.26309,18.11635,17.471,17.034679999999998,16.80426,0.24962537428571435
1936,37067,1237665548891193357,19.4292,17.70842,16.843,16.51266,16.28826,0.2370368428571429
1937,49740,1237668336319201527,19.37065,18.22495,17.574,17.177570000000006,16.96294,0.25145338571428577
1938,21360,1237661150846845034,18.77711,17.63491,17.022070000000006,16.67286,16.42312,0.2562629514285714
1939,48173,1237671262810341564,19.41274,18.13597,17.39224,16.967470000000002,16.7783,0.2504930685714286
1940,22055,1237661435385086141,19.15233,18.04267,17.437260000000002,17.08843,16.902620000000002,0.24580381142857144
1941,11405,1237656534824452366,19.61795,18.39313,17.84689,17.478720000000006,17.24716,0.2625485514285715
1942,25333,1237661873474568388,19.45054,17.95045,17.03691,16.62439,16.32675,0.24347814571428578
1943,28178,1237662305117208747,19.06196,17.85976,17.17599,16.82173,16.561320000000002,0.23536446857142856
1944,39014,1237667736673583231,18.85701,17.64406,16.94279,16.55304,16.25868,0.2552411428571429
1945,46045,1237667448875057449,19.54669,18.8954,18.65968,18.39354,18.49246,0.21231860857142856
1946,30345,1237664819821215848,18.95153,17.586560000000002,16.890639999999998,16.52337,16.32303,0.24663131714285713
1947,16710,1237659148848070843,19.01215,18.02583,17.65351,17.372989999999998,17.29791,0.25024778571428574
1948,42583,1237667911132381338,20.11961,19.6141,18.89579,18.57183,18.22353,0.2113310457142857
1949,41029,1237667291569586751,18.71365,17.779220000000006,17.29336,16.96869,16.83209,0.2538468266666667
1950,26530,1237661972791951439,19.41464,18.17176,17.41762,16.98978,16.80353,0.2504930685714286
1951,26197,1237662503761805494,18.25682,16.69979,15.88932,15.44577,15.0892,0.25961860857142854
1952,42536,1237667910595248295,18.48667,17.10387,16.36811,15.96316,15.6597,0.2607375314285714
1953,39553,1237667446201450606,18.98099,17.78213,17.092,16.71516,16.457829999999998,0.24306961428571427
1954,8558,1237657770702537004,19.5967,18.43342,17.72925,17.328310000000002,17.1143,0.2597041285714286
1955,41005,1237667259358707789,19.21557,17.67304,16.82096,16.39423,16.09911,0.23616914857142862
1956,48283,1237668297134702691,17.87606,16.72656,16.14834,15.82691,15.61751,0.2541943504761905
1957,43543,1237667733986279668,19.45358,18.19971,17.63426,17.285439999999998,17.09386,0.2504930685714286
1958,4513,1237651066279493782,19.32445,18.15898,17.54844,17.20835,16.97208,0.2528862028571429
1959,36090,1237665127456833632,18.97494,17.76066,17.07452,16.65165,16.41377,0.24826277714285716
1960,9023,1237655464848588992,18.84446,17.93296,17.48537,17.12481,17.01265,0.26459399428571434
1961,35954,1237664131555786891,19.82849,17.90833,16.846829999999994,16.42793,16.10306,0.24934960285714292
1962,40440,1237668294446088338,19.27747,17.56543,16.6696,16.22425,15.89272,0.22741964857142863
1963,48529,1237671931746320593,19.3565,17.72342,16.87281,16.45166,16.13726,0.2394299771428572
1964,13222,1237656242780176649,19.33654,18.31181,17.45984,17.00196,16.726779999999998,0.2501642942857143
1965,31855,1237663542607348052,19.16706,17.18544,16.10736,15.65525,15.28449,0.23301014571428574
1966,4704,1237651735773380778,19.20697,18.20445,17.75349,17.31184,17.22028,0.24669903428571435
